,timestamp,time_of_day,day_of_week,cloud_cover,temperature_c,solar_irradiance_w,dept_load_w,hostel_load_w,total_load_w
2026-04-18 17:00:00,1776531600,17,5,0.4239557973207995,40.35045101000559,98.66967542067958,662.38179569305,43.758726525158195,706.1405222182082
2026-04-18 17:05:00,1776531900,17,5,0.4249551402250231,41.58020841855272,78.28272070086119,685.3783884507483,46.707965408250374,732.0863538589987
2026-04-18 17:10:00,1776532200,17,5,0.4491907758251609,41.11273059335636,73.96937958096558,679.1230942904339,37.76458433958142,716.8876786300153
2026-04-18 17:15:00,1776532500,17,5,0.45955514048577734,39.974158658321365,64.65345031405724,670.771224571881,59.35212521505403,730.123349786935
2026-04-18 17:20:00,1776532800,17,5,0.48363957665287755,39.18666403387181,57.09710363818777,631.377902574342,53.35505441235129,684.7329569866932
2026-04-18 17:25:00,1776533100,17,5,0.46786813670418725,39.752680796751896,51.520576775997036,672.4633718514062,60.977933519046175,733.4413053704524
2026-04-18 17:30:00,1776533400,17,5,0.4830366723770569,39.88040016104159,46.03389231471281,653.0489839236533,52.048634031467095,705.0976179551204
2026-04-18 17:35:00,1776533700,17,5,0.5127293888755097,40.97505504362886,34.83566955060567,665.6133084068173,61.03042215191317,726.6437305587305
2026-04-18 17:40:00,1776534000,17,5,0.5062301583944405,39.81603322950216,28.158898829748434,678.4358564917794,42.527108757202186,720.9629652489816
2026-04-18 17:45:00,1776534300,17,5,0.4843154142174611,38.57262569780919,21.116033120152643,632.5604537800461,59.87239656970483,692.432850349751
2026-04-18 17:50:00,1776534600,17,5,0.5119084731607667,38.811596591872245,12.743026373504726,620.1454082166307,46.021850725463594,666.1672589420943
2026-04-18 17:55:00,1776534900,17,5,0.49667979304931076,39.0195443423639,2.277729550474181,631.5181093230792,50.02531936350243,681.5434286865816
2026-04-18 18:00:00,1776535200,18,5,0.5152511166263769,38.88942095884901,0.0,58.502469033279596,507.2835551332701,565.7860241665497
2026-04-18 18:05:00,1776535500,18,5,0.534572878554418,37.813674374351066,1.2083462533281073,47.98075483414516,523.2784124294786,571.2591672636238
2026-04-18 18:10:00,1776535800,18,5,0.5359374588536273,38.197695186939086,2.014172179811992,51.792330484557006,508.20052873711046,559.9928592216675
2026-04-18 18:15:00,1776536100,18,5,0.5349166263727935,37.708419988081616,0.9029253529827811,39.06189052681537,509.1434613495257,548.2053518763411
2026-04-18 18:20:00,1776536400,18,5,0.5314715216667514,37.32560823144683,0.0,27.44400271979641,494.54622045465055,521.990223174447
2026-04-18 18:25:00,1776536700,18,5,0.5326274511834727,37.79070396973285,0.0,51.424401699927216,501.5699799095959,552.9943816095231
2026-04-18 18:30:00,1776537000,18,5,0.5636868177196434,37.67802236073221,0.0,51.87424485395507,499.04132732665136,550.9155721806064
2026-04-18 18:35:00,1776537300,18,5,0.5717043098497346,37.45336969377692,1.5687286172393138,57.055392037037336,514.0766613455362,571.1320533825735
2026-04-18 18:40:00,1776537600,18,5,0.5890062900532269,37.01186717968888,0.0,42.28781411951418,498.54065804795414,540.8284721674684
2026-04-18 18:45:00,1776537900,18,5,0.561213947087726,36.38987341073628,0.9043084790398912,32.056944483953345,513.2854185234936,545.3423630074469
2026-04-18 18:50:00,1776538200,18,5,0.5216203578671817,36.96541819573114,5.0123503290062725,37.079321872889984,486.9835329328061,524.0628548056961
2026-04-18 18:55:00,1776538500,18,5,0.5213541383680292,36.53242225421851,0.0,64.12945016902879,513.9877732504984,578.1172234195272
2026-04-18 19:00:00,1776538800,19,5,0.501017266197673,36.311884610487645,2.9884464366880943,41.077538723141714,491.3859915348181,532.4635302579599
2026-04-18 19:05:00,1776539100,19,5,0.5011181375626682,35.70092236282811,0.16632748788632196,44.08283297202558,508.53884157420805,552.6216745462336
2026-04-18 19:10:00,1776539400,19,5,0.47523686156031,35.64723529396561,10.122801355202784,45.81840590670863,491.35669537530794,537.1751012820166
2026-04-18 19:15:00,1776539700,19,5,0.4918163816870864,35.606470187364366,0.0,41.71111029927739,506.1834725733067,547.8945828725841
2026-04-18 19:20:00,1776540000,19,5,0.5043912270426422,36.480709370038284,3.4816125411589667,40.72150944322013,490.37412839482704,531.0956378380472
2026-04-18 19:25:00,1776540300,19,5,0.5093918813575399,35.13799545649221,0.0768951288360913,38.3401824564542,510.36480941423275,548.704991870687
2026-04-18 19:30:00,1776540600,19,5,0.4945626306324764,34.5051355002761,0.0,68.74751271078082,508.45245465937126,577.1999673701521
2026-04-18 19:35:00,1776540900,19,5,0.487227004261573,34.1781457347537,0.0,59.10301385585042,493.993125757345,553.0961396131954
2026-04-18 19:40:00,1776541200,19,5,0.507411539991048,33.99231078528751,4.4096884638345255,66.70183557494977,505.78084508989514,572.4826806648449
2026-04-18 19:45:00,1776541500,19,5,0.5110939118610273,35.05117048075891,0.0,69.39912752336602,509.47432648322456,578.8734540065906
2026-04-18 19:50:00,1776541800,19,5,0.5092270767282284,33.513058787189294,0.0,18.54732118416453,490.76680946376337,509.31413064792787
2026-04-18 19:55:00,1776542100,19,5,0.5339128541659948,33.78173367186257,0.0,54.59707281849804,489.6599715574153,544.2570443759133
2026-04-18 20:00:00,1776542400,20,5,0.5511467966608224,32.791539957741726,0.0,42.15411429944223,489.28695269031124,531.4410669897535
2026-04-18 20:05:00,1776542700,20,5,0.5390928179458006,32.90620183498798,0.6601864969523964,64.94827738876083,487.86997299624403,552.8182503850048
2026-04-18 20:10:00,1776543000,20,5,0.519131358120245,33.00571102062941,7.768654017582319,40.07555380821794,489.23907153986414,529.3146253480821
2026-04-18 20:15:00,1776543300,20,5,0.509268217990789,32.106336510342686,3.853694920754727,35.89041288540863,509.2478820915332,545.1382949769418
2026-04-18 20:20:00,1776543600,20,5,0.5072703333667516,31.813694726926492,7.696077064995576,30.805578263376358,505.57849821263994,536.3840764760163
2026-04-18 20:25:00,1776543900,20,5,0.5308349587272689,32.57680238096528,0.0,45.94875585933056,483.0399781280839,528.9887339874144
2026-04-18 20:30:00,1776544200,20,5,0.5270162775390518,31.98879246250329,0.0,62.24636234917627,494.8983301459375,557.1446924951138
2026-04-18 20:35:00,1776544500,20,5,0.5318987874199496,31.596678157895173,0.0,53.428747803988514,488.42163411276715,541.8503819167556
2026-04-18 20:40:00,1776544800,20,5,0.5229914593314013,31.368127634250175,0.0,33.90278955839753,508.61530196508846,542.518091523486
2026-04-18 20:45:00,1776545100,20,5,0.5265108367693258,30.914772675685693,0.0,78.81291844932001,495.50354263813915,574.3164610874592
2026-04-18 20:50:00,1776545400,20,5,0.5573617922499002,31.267321287404737,0.0,58.69394691112309,484.5557257717945,543.2496726829177
2026-04-18 20:55:00,1776545700,20,5,0.5369648237995682,30.10981609487275,6.840658559766221,60.40548146582606,501.7016506777058,562.1071321435319
2026-04-18 21:00:00,1776546000,21,5,0.5306649648355594,30.13530635942266,0.0,67.19985806074334,506.0649210813136,573.264779142057
2026-04-18 21:05:00,1776546300,21,5,0.5312236696716331,28.845739124412816,6.862105621771475,28.046037012561495,490.46301566761565,518.5090526801771
2026-04-18 21:10:00,1776546600,21,5,0.529582785461265,28.894363387331353,6.240672331666501,37.800633354051406,497.3508408331858,535.1514741872372
2026-04-18 21:15:00,1776546900,21,5,0.5147101174781487,28.508500797314948,2.503125862712334,61.015845108078274,490.97604515359757,551.9918902616758
2026-04-18 21:20:00,1776547200,21,5,0.49537637939003093,29.570703110462198,0.0,39.14842696941216,512.4404739211878,551.5889008906
2026-04-18 21:25:00,1776547500,21,5,0.47755525776969704,27.475117699491587,0.0,46.318998775037386,495.6864186312807,542.0054174063181
2026-04-18 21:30:00,1776547800,21,5,0.51332772257034,28.10062897302129,0.0,48.95945665514153,492.781618027376,541.7410746825175
2026-04-18 21:35:00,1776548100,21,5,0.49780171578351223,26.612595792378173,3.130808549915921,32.90218016679631,499.4867450615086,532.388925228305
2026-04-18 21:40:00,1776548400,21,5,0.47130196232262117,27.557244019809318,0.01534370247498298,45.170532997780775,497.92450670033094,543.0950396981117
2026-04-18 21:45:00,1776548700,21,5,0.46284855971065775,27.50165370137918,0.0,62.24044566144907,506.88493393866,569.1253796001091
2026-04-18 21:50:00,1776549000,21,5,0.4582328674280851,28.195776035530322,5.7505866595767685,59.76359681566084,512.1604722592889,571.9240690749498
2026-04-18 21:55:00,1776549300,21,5,0.44893381350785505,27.482571247994294,8.435944899456329,64.89748229608195,512.236232510225,577.133714806307
2026-04-18 22:00:00,1776549600,22,5,0.43502410606882735,26.67307064420987,0.0,63.51698990599497,496.18092639407524,559.6979163000702
2026-04-18 22:05:00,1776549900,22,5,0.4099200996412867,27.485518686272083,0.5475951220795789,55.432542651241604,503.0511363314765,558.4836789827182
2026-04-18 22:10:00,1776550200,22,5,0.4058844053316404,26.720671606803258,0.0,54.37252743506233,514.8849991029045,569.2575265379669
2026-04-18 22:15:00,1776550500,22,5,0.4115566486117166,26.443006870005522,0.0,53.390782388320076,515.26998808375,568.6607704720701
2026-04-18 22:20:00,1776550800,22,5,0.43717582756793183,25.437533316703494,2.5564510505722544,41.60709702021225,491.24093845306464,532.8480354732769
2026-04-18 22:25:00,1776551100,22,5,0.4361930101092111,25.2935526139561,1.7772380970180686,36.2143924856766,505.92245216643346,542.1368446521101
2026-04-18 22:30:00,1776551400,22,5,0.408122447622051,25.26329620735336,0.0,40.769875181081325,504.23205572771826,545.0019309087996
2026-04-18 22:35:00,1776551700,22,5,0.40237097817167666,25.477042122484495,0.0,45.636161734983006,509.263875444447,554.90003717943
2026-04-18 22:40:00,1776552000,22,5,0.4278819517819954,25.116804832821618,0.0,41.22189874494008,512.4361756783778,553.6580744233179
2026-04-18 22:45:00,1776552300,22,5,0.4363789510464817,25.561542948792095,0.0,55.53905640984372,489.59023990705793,545.1292963169017
2026-04-18 22:50:00,1776552600,22,5,0.43942539868979247,24.723542925082036,2.11969889148083,52.70232774981066,493.0932169496542,545.7955446994649
2026-04-18 22:55:00,1776552900,22,5,0.4252394698781407,23.007660192280895,0.0,54.14023417966551,509.07608756307593,563.2163217427415
2026-04-18 23:00:00,1776553200,23,5,0.45480634227468936,24.1072892825624,0.0,54.703527832622335,501.48030754849987,556.1838353811222
2026-04-18 23:05:00,1776553500,23,5,0.4604230647482739,22.988210771168358,1.7527924227814669,66.00372659397125,477.7275879244419,543.7313145184131
2026-04-18 23:10:00,1776553800,23,5,0.4979647539419593,22.810945663649136,0.0,49.88525352187429,483.33717557854203,533.2224291004163
2026-04-18 23:15:00,1776554100,23,5,0.5125667114179698,22.586453794301963,0.0,63.49682650353116,506.6257314129898,570.1225579165209
2026-04-18 23:20:00,1776554400,23,5,0.508185333809982,22.45769871480587,0.0,56.914393392901,508.39110922571655,565.3055026186175
2026-04-18 23:25:00,1776554700,23,5,0.5411112854106203,21.715498272381968,0.0,65.1199226642115,486.5051229571974,551.6250456214088
2026-04-18 23:30:00,1776555000,23,5,0.5115659645238843,22.43439331649771,0.029467891848572486,71.61150270022475,510.99167562127843,582.6031783215032
2026-04-18 23:35:00,1776555300,23,5,0.5166940960852225,21.387084974727674,0.6460881797358233,57.71834118842217,498.0285266890835,555.7468678775057
2026-04-18 23:40:00,1776555600,23,5,0.5404630664168256,21.94117335045905,0.0,51.38891760837306,489.7752587021197,541.1641763104927
2026-04-18 23:45:00,1776555900,23,5,0.5638706258184294,22.55730972068781,3.2698393219213826,51.302445993900506,494.39704109951475,545.6994870934152
2026-04-18 23:50:00,1776556200,23,5,0.5705515570971557,20.53768508985144,0.0,43.70691951702657,487.77256773951194,531.4794872565385
2026-04-18 23:55:00,1776556500,23,5,0.561355588338171,20.90705370886117,9.68091441425929,43.25710892109043,493.84089016618935,537.0979990872797
2026-04-19 00:00:00,1776556800,0,6,0.5710465089826162,20.0,0.0,62.07466076472771,481.3110202911138,543.3856810558415
2026-04-19 00:05:00,1776557100,0,6,0.6009438796663913,20.315263429436033,0.0,37.10146271063482,499.26167051001886,536.3631332206537
2026-04-19 00:10:00,1776557400,0,6,0.6021673483197364,20.59455512459051,0.0,71.61341406586877,505.87118687928,577.4846009451487
2026-04-19 00:15:00,1776557700,0,6,0.599725581294036,20.463694115721236,2.069568765185945,47.969214107165406,486.52575032541307,534.4949644325785
2026-04-19 00:20:00,1776558000,0,6,0.5774801735381392,20.075725458464124,0.0,88.30834956606427,500.1702027062295,588.4785522722938
2026-04-19 00:25:00,1776558300,0,6,0.5532823212734086,20.42966406735142,0.0,40.722786362865264,491.9534797182358,532.6762660811011
2026-04-19 00:30:00,1776558600,0,6,0.5906256676050361,20.902982176305777,2.9615255678907917,53.34872947629852,506.6880083536424,560.0367378299409
2026-04-19 00:35:00,1776558900,0,6,0.5949762639124905,20.300713470812813,0.0,45.29056673417984,476.85592908701096,522.1464958211908
2026-04-19 00:40:00,1776559200,0,6,0.5868282002255834,20.0,6.8615420424453655,39.38472545169809,507.11888848049,546.503613932188
2026-04-19 00:45:00,1776559500,0,6,0.6113550703471301,20.0,0.0,64.23875842369154,481.8224340254698,546.0611924491614
2026-04-19 00:50:00,1776559800,0,6,0.5925065683066831,20.0,0.0,35.20237459470067,497.9005965377661,533.1029711324668
2026-04-19 00:55:00,1776560100,0,6,0.6203459230589068,20.0,3.056303661874748,40.950875722807524,492.910818835173,533.8616945579805
2026-04-19 01:00:00,1776560400,1,6,0.5994766094604359,20.0,8.051475853361897,57.84777396190231,496.39297073191136,554.2407446938137
2026-04-19 01:05:00,1776560700,1,6,0.6043978742222557,20.0,2.085449218317532,59.97115390445592,484.70609243222566,544.6772463366816
2026-04-19 01:10:00,1776561000,1,6,0.5727030054107725,20.0,6.312644386584825,31.36988745120626,516.6013764051378,547.9712638563441
2026-04-19 01:15:00,1776561300,1,6,0.583997544723763,20.0,8.397140433207978,57.78563068002909,487.1343692238966,544.9199999039257
2026-04-19 01:20:00,1776561600,1,6,0.5779712020742402,20.0,0.0,51.725299983642564,487.92346394024275,539.6487639238853
2026-04-19 01:25:00,1776561900,1,6,0.5524728410099156,20.0,4.699771991213155,37.71645339130077,517.9482058508552,555.664659242156
2026-04-19 01:30:00,1776562200,1,6,0.5724989017514823,20.0,0.0,39.44097583980357,503.22701636075664,542.6679922005602
2026-04-19 01:35:00,1776562500,1,6,0.5750648442308021,20.0,2.128051427378597,22.782652661327404,487.457434765394,510.2400874267214
2026-04-19 01:40:00,1776562800,1,6,0.5712066341793315,20.0,0.0,72.9876558071495,498.71212324096155,571.699779048111
2026-04-19 01:45:00,1776563100,1,6,0.5578423509103333,20.0,6.225102831521733,63.59120249903975,497.642705307142,561.2339078061818
2026-04-19 01:50:00,1776563400,1,6,0.5500492864620261,20.0,5.87102057256804,32.74504764181289,483.1234916242537,515.8685392660666
2026-04-19 01:55:00,1776563700,1,6,0.5510296549333761,20.0,2.8536621500078048,60.69322203768748,492.4173740598177,553.1105960975052
2026-04-19 02:00:00,1776564000,2,6,0.520215486267445,20.0,1.4946249314967186,42.31682384899655,49.73619288124699,92.05301673024354
2026-04-19 02:05:00,1776564300,2,6,0.501939792270616,20.0,2.54607729350174,62.24455906577915,62.664179058375524,124.90873812415467
2026-04-19 02:10:00,1776564600,2,6,0.519044546796234,20.0,0.3093688108908783,43.36015286533789,48.1117015677397,91.4718544330776
2026-04-19 02:15:00,1776564900,2,6,0.509911084753837,20.0,0.0,45.13657691668585,48.863547923859926,94.00012484054577
2026-04-19 02:20:00,1776565200,2,6,0.5129124111120157,20.0,7.22490526394502,46.14052854528437,41.848333290398,87.98886183568237
2026-04-19 02:25:00,1776565500,2,6,0.5168912691928298,20.0,7.827465507486518,41.20142806805133,60.958907812082344,102.16033588013367
2026-04-19 02:30:00,1776565800,2,6,0.4783264760317287,20.0,0.0,68.72897209018228,59.02321751500951,127.7521896051918
2026-04-19 02:35:00,1776566100,2,6,0.4758485524777402,20.0,1.1901611517776673,62.02660704246349,57.893347729815176,119.91995477227866
2026-04-19 02:40:00,1776566400,2,6,0.48279302206848135,20.0,0.40895618319822574,51.47163955630621,51.11838865069582,102.59002820700204
2026-04-19 02:45:00,1776566700,2,6,0.44842324188673316,20.0,0.0,63.71364331996007,34.01426438096323,97.72790770092331
2026-04-19 02:50:00,1776567000,2,6,0.45761516817606135,20.0,0.0,28.22196517206941,60.86669898843035,89.08866416049976
2026-04-19 02:55:00,1776567300,2,6,0.45190262802847964,20.0,8.011844020113783,33.55732091383234,50.573297479377814,84.13061839321016
2026-04-19 03:00:00,1776567600,3,6,0.45126944957492937,20.0,0.0,56.351822138849556,46.91408478513656,103.26590692398611
2026-04-19 03:05:00,1776567900,3,6,0.4442512793894831,20.0,10.590328126043318,59.84501210334405,54.48459061892632,114.32960272227037
2026-04-19 03:10:00,1776568200,3,6,0.45383769614697095,20.0,5.870393512843782,53.73981504105147,52.24189703828016,105.98171207933163
2026-04-19 03:15:00,1776568500,3,6,0.4353773257683525,20.0,2.0108345995671106,24.800502141339457,39.308020064381004,64.10852220572046
2026-04-19 03:20:00,1776568800,3,6,0.42656821477433354,20.0,2.8088873705696,35.780861376199184,46.792021385139556,82.57288276133875
2026-04-19 03:25:00,1776569100,3,6,0.4417973650724068,20.0,0.0,55.576000180417196,30.959072075843373,86.53507225626058
2026-04-19 03:30:00,1776569400,3,6,0.43784530027398777,20.0,0.0,82.4778542512693,50.86026634598958,133.3381205972589
2026-04-19 03:35:00,1776569700,3,6,0.42303887259736017,20.0,7.219000134563913,66.30152143172057,63.3012776730114,129.60279910473196
2026-04-19 03:40:00,1776570000,3,6,0.4130404863735555,20.0,0.0,71.1119077447419,32.04384862531525,103.15575637005715
2026-04-19 03:45:00,1776570300,3,6,0.4353095838619821,20.0,5.314496339943927,54.54715794458858,51.28628069811476,105.83343864270333
2026-04-19 03:50:00,1776570600,3,6,0.4219081932569336,20.0,0.0,54.45032636961026,56.68478533794523,111.1351117075555
2026-04-19 03:55:00,1776570900,3,6,0.4333087829554016,20.0,0.0,36.167000329996206,58.163569837244665,94.33057016724086
2026-04-19 04:00:00,1776571200,4,6,0.46878679007718654,20.0,9.522758865628369,62.739950935858644,42.53810239179121,105.27805332764986
2026-04-19 04:05:00,1776571500,4,6,0.4861756433435487,20.0,0.0,49.02047730793183,38.97769270334996,87.99817001128179
2026-04-19 04:10:00,1776571800,4,6,0.49066570443754004,20.0,0.0,59.27208656995678,44.12948034877466,103.40156691873145
2026-04-19 04:15:00,1776572100,4,6,0.5169067306520565,20.0,6.825053618414697,50.41073079663385,61.90871029959452,112.31944109622836
2026-04-19 04:20:00,1776572400,4,6,0.5381387713520391,20.0,6.23948350496522,53.735945206583416,32.90444354676036,86.64038875334379
2026-04-19 04:25:00,1776572700,4,6,0.5405098152455267,20.0,4.611441260712703,48.82577642138416,37.84033004948189,86.66610647086605
2026-04-19 04:30:00,1776573000,4,6,0.5579146702973417,20.0,0.0,53.00655739176337,45.41230515474218,98.41886254650555
2026-04-19 04:35:00,1776573300,4,6,0.5496956572751597,20.0,0.0,63.385827985788126,40.243287820878635,103.62911580666676
2026-04-19 04:40:00,1776573600,4,6,0.5531274369437919,20.0,1.5607394956006584,33.051766848479936,49.583272645859616,82.63503949433955
2026-04-19 04:45:00,1776573900,4,6,0.5758534094995126,20.0,3.4777799628882744,30.017527014299908,64.14525939428755,94.16278640858746
2026-04-19 04:50:00,1776574200,4,6,0.5544123700331192,20.0,0.0,55.70011359481026,37.961815531917566,93.66192912672783
2026-04-19 04:55:00,1776574500,4,6,0.5626715541332097,20.0,0.8551075241545858,69.28180358498878,48.536338235022335,117.8181418200111
2026-04-19 05:00:00,1776574800,5,6,0.5652226066505838,20.0,1.3391834521160482,72.657053695955,49.91749030599524,122.57454400195024
2026-04-19 05:05:00,1776575100,5,6,0.5388749532780096,20.0,6.444565546007676,33.61151010424804,46.65413751432039,80.26564761856844
2026-04-19 05:10:00,1776575400,5,6,0.5446660245976888,20.069908034502305,3.7786126559983058,44.60761296724327,34.215750239187784,78.82336320643105
2026-04-19 05:15:00,1776575700,5,6,0.5410213158892831,20.0,0.0,30.200994813281728,43.6217447782311,73.82273959151283
2026-04-19 05:20:00,1776576000,5,6,0.5772878309021248,20.0,0.0,42.63017169817053,43.65163648450204,86.28180818267256
2026-04-19 05:25:00,1776576300,5,6,0.5569659346302372,20.0,0.0,65.02910086343151,56.33503955637578,121.36414041980728
2026-04-19 05:30:00,1776576600,5,6,0.5638460150697147,20.2726188829763,2.845168375970676,49.8274460131669,54.19579297698505,104.02323899015195
2026-04-19 05:35:00,1776576900,5,6,0.5854830073138442,20.0,4.623455165052379,44.99576899345276,34.48104250469203,79.47681149814478
2026-04-19 05:40:00,1776577200,5,6,0.5724146821396081,20.600066327522942,0.508625729359907,57.29586561926152,46.12863641983221,103.42450203909374
2026-04-19 05:45:00,1776577500,5,6,0.5721152429951839,20.796676124360552,0.0,39.358384182053356,44.997447918162436,84.35583210021579
2026-04-19 05:50:00,1776577800,5,6,0.5759435213924582,20.945584187252614,0.34642504054484674,71.32170204022225,69.54695283717247,140.8686548773947
2026-04-19 05:55:00,1776578100,5,6,0.5671489984382807,20.304631548393413,1.0463363356816835,50.097507920338586,52.923131803016226,103.0206397233548
2026-04-19 06:00:00,1776578400,6,6,0.5487938602645116,20.833027116727003,0.0,44.62206309970632,39.225615809694645,83.84767890940097
2026-04-19 06:05:00,1776578700,6,6,0.5546520230833337,21.202560181695183,0.26636077648742784,57.85486156164616,42.23202077398349,100.08688233562965
2026-04-19 06:10:00,1776579000,6,6,0.5431033978025354,20.65418439337707,2.6582349846029327,62.57216047627219,46.214546008046106,108.7867064843183
2026-04-19 06:15:00,1776579300,6,6,0.5178897192669365,22.466188818957466,26.34617581528741,71.36181462612544,53.62367575391542,124.98549038004086
2026-04-19 06:20:00,1776579600,6,6,0.4872524267867244,22.022754478233548,30.138768854720556,47.18960749521544,54.84920946162238,102.03881695683782
2026-04-19 06:25:00,1776579900,6,6,0.48062623206393035,22.41478938118197,36.62740818185994,64.536652905159,52.004826426914455,116.54147933207346
2026-04-19 06:30:00,1776580200,6,6,0.4933320538184391,22.135319648435193,47.45234473070165,51.35469751474145,47.902347543637354,99.25704505837881
2026-04-19 06:35:00,1776580500,6,6,0.4968976967160818,21.9607021321913,41.4277368961757,41.81679869110292,48.63999675809658,90.45679544919949
2026-04-19 06:40:00,1776580800,6,6,0.4660966743692101,22.69779623102849,47.78016508902384,39.60253050011377,48.71030773585882,88.31283823597259
2026-04-19 06:45:00,1776581100,6,6,0.44397245542418506,23.445111903950842,66.9889971513544,35.31709240763322,32.17090102714114,67.48799343477435
2026-04-19 06:50:00,1776581400,6,6,0.4543685558534478,23.848626522774307,72.80984827918253,40.07257173231762,49.3870837835632,89.45965551588083
2026-04-19 06:55:00,1776581700,6,6,0.4575754204189766,23.808352941199963,69.38728476672125,64.93351364833867,44.22745944205627,109.16097309039495
2026-04-19 07:00:00,1776582000,7,6,0.4518448692420498,24.164137661910726,87.3553505089202,59.45916899465457,33.47169779215269,92.93086678680726
2026-04-19 07:05:00,1776582300,7,6,0.4901519596392226,23.86836740297085,86.47553168035212,33.38662615872511,74.17882578036485,107.56545193908995
2026-04-19 07:10:00,1776582600,7,6,0.48746500966430784,24.53894156936325,91.34190438382667,26.624901086252994,53.11303605987119,79.73793714612418
2026-04-19 07:15:00,1776582900,7,6,0.4775483279690766,25.325066165610053,101.4862575166024,35.11217492208159,50.13103258278297,85.24320750486456
2026-04-19 07:20:00,1776583200,7,6,0.47810627325786337,25.179135083171435,97.46135368386797,39.603538653630125,46.288720094042105,85.89225874767223
2026-04-19 07:25:00,1776583500,7,6,0.48878797198809004,25.426497460951804,111.82396517059941,45.94084812293178,57.302224586486865,103.24307270941864
2026-04-19 07:30:00,1776583800,7,6,0.48392158590527096,25.44385736556334,118.36858761265287,65.69854752753771,38.376997407929856,104.07554493546758
2026-04-19 07:35:00,1776584100,7,6,0.5016725397395917,24.70958428795597,128.39588890951325,42.66891759152595,46.872957080571865,89.5418746720978
2026-04-19 07:40:00,1776584400,7,6,0.5014877500356961,25.194976192935037,131.0399569285001,72.49316137583737,40.478291173259265,112.97145254909664
2026-04-19 07:45:00,1776584700,7,6,0.4650231358049495,26.384328905017654,147.2160826274964,27.51085497338401,57.215628536713524,84.72648351009754
2026-04-19 07:50:00,1776585000,7,6,0.47368319819493104,26.367291989241888,136.0844162944293,45.33362229324641,41.73258854147346,87.06621083471987
2026-04-19 07:55:00,1776585300,7,6,0.4733060377392597,26.855528579152715,150.921321825687,60.514414401768526,61.01327811633698,121.52769251810551
2026-04-19 08:00:00,1776585600,8,6,0.4614266441959614,27.79584042416072,166.267120050307,61.33967563910266,49.007246123962105,110.34692176306476
2026-04-19 08:05:00,1776585900,8,6,0.4273226482085548,27.75533110449473,174.7083976354402,45.50653473602679,57.744900968270564,103.25143570429735
2026-04-19 08:10:00,1776586200,8,6,0.4155286310252689,28.346304773518774,189.16038417704578,63.408272644368424,53.998588843708745,117.40686148807717
2026-04-19 08:15:00,1776586500,8,6,0.4397706813016477,27.909858263025523,177.1257600074305,60.87108960613196,60.59244833995519,121.46353794608714
2026-04-19 08:20:00,1776586800,8,6,0.4399941054865922,27.72581941298819,195.81101723486537,40.870029471989916,40.648234039714765,81.51826351170467
2026-04-19 08:25:00,1776587100,8,6,0.4470716562191314,28.334166311923212,193.31963613336316,54.21525559680373,59.05623184946641,113.27148744627013
2026-04-19 08:30:00,1776587400,8,6,0.43981535322494136,28.266969924265084,200.2901141225285,59.41772539123052,31.374113467707364,90.79183885893788
2026-04-19 08:35:00,1776587700,8,6,0.4380122463655074,29.728250310909136,215.114420397596,41.828112241593715,50.43126762113686,92.25937986273058
2026-04-19 08:40:00,1776588000,8,6,0.42966329005895293,29.657432303627242,223.64464760317426,72.67821284094072,44.54078067696985,117.21899351791058
2026-04-19 08:45:00,1776588300,8,6,0.45538481101637623,29.66579307785547,222.25899742184174,38.81884467850736,35.95458616004963,74.77343083855699
2026-04-19 08:50:00,1776588600,8,6,0.4419591338510127,30.36293358979229,236.03656848390708,51.9286548966721,41.064778750066594,92.9934336467387
2026-04-19 08:55:00,1776588900,8,6,0.4345410305798367,29.044580576907187,239.41704794129714,33.27197647828595,43.593442737206665,76.86541921549261
2026-04-19 09:00:00,1776589200,9,6,0.45746927146309074,30.506722618355877,228.26472392796381,461.5179082930018,48.03448317896134,509.5523914719632
2026-04-19 09:05:00,1776589500,9,6,0.43433243167569646,29.94570101240135,244.23656521932878,435.7174349195564,44.751503481508074,480.46893840106446
2026-04-19 09:10:00,1776589800,9,6,0.4364287657312149,30.859470664177795,246.17128969211387,463.2525525885055,50.80025973539655,514.0528123239021
2026-04-19 09:15:00,1776590100,9,6,0.44883791049486077,30.91749576666888,259.5369240790415,447.11361909357237,41.698416844114305,488.8120359376867
2026-04-19 09:20:00,1776590400,9,6,0.42792409911277457,31.780694594830333,265.62744383267534,496.3192369191593,45.23142298998666,541.550659909146
2026-04-19 09:25:00,1776590700,9,6,0.4457186475392551,31.746336342433754,258.64287139862955,489.69546522638024,47.10933934959138,536.8048045759716
2026-04-19 09:30:00,1776591000,9,6,0.4533962378378162,32.53715480036745,266.18474832787734,515.2978723503123,51.82096222330757,567.1188345736199
2026-04-19 09:35:00,1776591300,9,6,0.4264006037308321,31.968590728253492,268.1003727302142,484.7165108572564,58.48847281837563,543.2049836756321
2026-04-19 09:40:00,1776591600,9,6,0.44993787055144563,32.77547006289604,272.6165926941176,520.6857252110211,58.536630070653786,579.2223552816749
2026-04-19 09:45:00,1776591900,9,6,0.48453007898304135,32.59709023873582,259.96036842669577,502.46755510116,52.37483991802165,554.8423950191816
2026-04-19 09:50:00,1776592200,9,6,0.4945968188779828,31.914865944800596,256.8116762784994,489.8120430779486,54.30253016605599,544.1145732440045
